Product ID,Product Name,Category,Sub-Category,Unit Price,Sales,row_number
FUR-FU-3157,Artistic Insta-Plaque,Furniture,Furnishings,15.68,62.72,307
TEC-AC-5206,Memorex Memory Card USB,Technology,Accessories,102.48,307.44,298
OFF-PA-6455,Xerox 1903,Office Supplies,Paper,4.78,19.14,310
OFF-AR-3457,BIC Markers Easy-Erase,Office Supplies,Art,26.7,240.3,300
OFF-ST-4089,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Office Supplies,Storage,19.31,57.93,312
FUR-FU-5982,"Seth Thomas 12"" Clock w/ Goldtone Case",Furniture,Furnishings,22.98,114.9,307
OFF-AP-3504,Bionaire Personal Warm Mist Humidifier/Vaporizer,Office Supplies,Appliances,46.89,93.78,299
OFF-AR-3526,Boston Canvas Easy-Erase,Office Supplies,Art,53.91,323.46,300
OFF-BI-6368,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Office Supplies,Binders,5.34,53.4,301
OFF-PA-5190,Memo Book 100 Message Capacity 5 3/8” x 11”,Office Supplies,Paper,6.74,47.18,310
OFF-ST-6059,Smead Shelving Single Width,Office Supplies,Storage,44.06,176.26,312
OFF-BI-3303,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,Office Supplies,Binders,5.98,35.88,301
FUR-CH-5372,Novimex Chairmat Red,Furniture,Chairs,37.56,150.24,303
FUR-FU-4226,"Executive Impressions 12"" Wall Clock",Furniture,Furnishings,17.67,35.34,307
OFF-AR-6124,Stanley Pens Water Color,Office Supplies,Art,13.23,185.22,300
OFF-ST-4068,Eldon Gobal File Keepers,Office Supplies,Storage,15.14,30.28,312
OFF-SU-4131,Elite Shears Easy Grip,Office Supplies,Supplies,24.32,121.58,313
OFF-SU-4322,Fiskars Shears Steel,Office Supplies,Supplies,28.22,141.12,313
OFF-PA-5849,SanDisk Cards & Envelopes Premium,Office Supplies,Paper,43.58,348.62,310
OFF-BI-5665,Recycled Easel Ring Binders,Office Supplies,Binders,11.94,47.74,301
OFF-AR-3553,Boston Sketch Pad Easy-Erase,Office Supplies,Art,48.87,390.96,300
OFF-AR-5305,Newell 327,Office Supplies,Art,2.21,6.63,300
FUR-FU-5723,Rubbermaid Door Stop Black,Furniture,Furnishings,39.42,433.62,307
OFF-PA-6459,Xerox 1908,Office Supplies,Paper,55.98,223.92,310
TEC-AC-5656,Razer Kraken PRO Over Ear PC and Music Headset,Technology,Accessories,79.99,159.98,298
OFF-BI-4804,Ibico 3-Hole Punch Durable,Office Supplies,Binders,31.95,63.9,301
OFF-ST-3964,Desktop 3-Pocket Hot File,Office Supplies,Storage,54.1,216.4,312
OFF-AR-3554,Boston Sketch Pad Fluorescent,Office Supplies,Art,49.86,199.44,300
OFF-AP-4929,Kensington 6 Outlet Guardian Standard Surge Protector,Office Supplies,Appliances,20.48,81.92,299
OFF-PA-4170,Enermax Message Books Recycled,Office Supplies,Paper,22.41,112.05,310
OFF-AR-2874,4009 Highlighters by Sanford,Office Supplies,Art,3.98,31.84,300
OFF-PA-6477,Xerox 1924,Office Supplies,Paper,5.78,23.12,310
OFF-SU-3002,Acme Trimmer High Speed,Office Supplies,Supplies,44.58,312.06,313
OFF-AR-5918,Sanford Markers Easy-Erase,Office Supplies,Art,23.52,23.52,300
OFF-PA-5884,SanDisk Note Cards 8.5 x 11,Office Supplies,Paper,29.73,208.11,310
FUR-CH-5415,Novimex Turbo Task Chair,Furniture,Chairs,70.98,212.94,303
OFF-EN-4910,Jiffy Interoffice Envelope Recycled,Office Supplies,Envelopes,30.16,241.28,305
FUR-FU-3065,Advantus Stacking Tray Black,Furniture,Furnishings,26.43,158.58,307
OFF-AR-6118,Stanley Pencil Sharpener Easy-Erase,Office Supplies,Art,26.04,182.28,300
OFF-AR-3515,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Office Supplies,Art,43.98,219.9,300
TEC-AC-5212,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,Technology,Accessories,20.0,160.0,298
OFF-BI-4805,Ibico 3-Hole Punch Economy,Office Supplies,Binders,30.45,152.25,301
FUR-CH-4395,Global Chrome Stack Chair,Furniture,Chairs,24.0,47.99,303
OFF-SU-4303,Fiskars Box Cutter Easy Grip,Office Supplies,Supplies,24.76,247.6,313
OFF-AR-3451,BIC Highlighters Blue,Office Supplies,Art,18.93,227.16,300
OFF-BI-3730,Cardinal Hold-It CD Pocket,Office Supplies,Binders,1.6,7.98,301
OFF-BI-6406,Wilson Jones International Size A4 Ring Binders,Office Supplies,Binders,17.3,17.3,301
OFF-BI-6372,Wilson Jones 3-Hole Punch Recycled,Office Supplies,Binders,18.9,207.9,301
OFF-PA-4467,Green Bar Computer Printout Paper Multicolor,Office Supplies,Paper,20.78,124.68,310
OFF-BI-6210,Storex DuraTech Recycled Plastic Frosted Binders,Office Supplies,Binders,0.85,1.7,301
OFF-PA-6465,Xerox 1913,Office Supplies,Paper,55.48,110.96,310
TEC-AC-4877,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,Technology,Accessories,37.99,151.96,298
OFF-PA-6540,Xerox 1982,Office Supplies,Paper,22.84,45.68,310
TEC-PH-4381,GE 30522EE2,Technology,Phones,115.99,231.98,311
TEC-MA-6154,StarTech Receipt Printer Wireless,Technology,Machines,99.52,696.65,309
FUR-CH-5753,SAFCO Bag Chairs Set of Two,Furniture,Chairs,51.69,310.14,303
OFF-AR-5923,Sanford Pencil Sharpener Water Color,Office Supplies,Art,17.4,243.6,300
OFF-BI-4370,GBC Twin Loop Wire Binding Elements,Office Supplies,Binders,26.62,79.87,301
TEC-AC-3379,Belkin Flash Drive Erganomic,Technology,Accessories,39.75,119.25,298
TEC-AC-5200,Memorex Keyboard Erganomic,Technology,Accessories,62.24,560.12,298
OFF-ST-6265,Tenex Personal Filing Tote With Secure Closure Lid Black/Frost,Office Supplies,Storage,15.51,15.51,312
OFF-AR-4795,Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener Beige,Office Supplies,Art,139.13,1113.02,300
OFF-SU-4327,Fiskars Trimmer Serrated,Office Supplies,Supplies,39.0,234.0,313
TEC-PH-5282,netTALK DUO VoIP Telephone Service,Technology,Phones,41.99,167.97,311
OFF-BI-2901,Acco Binding Machine Economy,Office Supplies,Binders,51.09,204.36,301
FUR-BO-5956,Sauder Cornerstone Collection Library,Furniture,Bookcases,15.49,61.96,302
OFF-BI-3741,Cardinal Slant-D Ring Binder Heavy Gauge Vinyl,Office Supplies,Binders,2.61,20.86,301
OFF-AR-5930,Sanford Sketch Pad Blue,Office Supplies,Art,45.48,318.36,300
OFF-AP-3505,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Office Supplies,Appliances,8.39,8.39,299
TEC-MA-5570,Panasonic Phone Wireless,Technology,Machines,63.63,445.41,309
TEC-MA-5493,Okidata Calculator Durable,Technology,Machines,47.17,377.35,309
TEC-MA-4209,Epson Receipt Printer Durable,Technology,Machines,99.58,398.31,309
FUR-BO-5526,O'Sullivan Elevations Bookcase Cherry Finish,Furniture,Bookcases,111.33,334.0,302
OFF-LA-3980,Dot Matrix Printer Tape Reel Labels White 5000/Box,Office Supplies,Labels,78.65,235.94,308
FUR-FU-6271,Tenex Photo Frame Erganomic,Furniture,Furnishings,50.46,302.76,307
TEC-CO-4784,HP Personal Copier Color,Technology,Copiers,83.65,669.22,304
OFF-SU-4118,Elite Box Cutter Serrated,Office Supplies,Supplies,31.59,252.72,313
FUR-CH-5381,Novimex Fabric Task Chair,Furniture,Chairs,48.78,195.14,303
OFF-PA-6478,Xerox 1925,Office Supplies,Paper,30.98,92.94,310
OFF-PA-3990,Eaton Computer Printout Paper 8.5 x 11,Office Supplies,Paper,30.69,122.76,310
OFF-PA-6500,Xerox 1945,Office Supplies,Paper,40.99,40.99,310
OFF-EN-4430,Globe Weis Peel & Seel First Class Envelopes,Office Supplies,Envelopes,12.78,63.9,305
OFF-BI-3726,Cardinal Binding Machine Economy,Office Supplies,Binders,49.77,348.39,301
OFF-SU-4309,Fiskars Letter Opener High Speed,Office Supplies,Supplies,27.33,191.31,313
FUR-FU-5736,Rubbermaid Photo Frame Duo Pack,Furniture,Furnishings,51.81,259.05,307
OFF-AR-3529,Boston Electric Pencil Sharpener Model 1818 Charcoal Black,Office Supplies,Art,28.15,56.3,300
FUR-FU-3912,DAX Clear Channel Poster Frame,Furniture,Furnishings,14.58,29.16,307
TEC-AC-4172,Enermax Mouse Erganomic,Technology,Accessories,38.1,304.8,298
OFF-SU-4315,Fiskars Scissors Easy Grip,Office Supplies,Supplies,24.78,198.24,313
OFF-BI-3279,Avery Heavy-Duty EZD  Binder With Locking Rings,Office Supplies,Binders,4.46,17.86,301
OFF-SU-4978,Kleencut Letter Opener Easy Grip,Office Supplies,Supplies,28.68,258.12,313
TEC-MA-6134,StarTech Calculator White,Technology,Machines,25.58,230.22,309
TEC-AC-5133,Logitech Numeric Keypad USB,Technology,Accessories,24.82,198.53,298
OFF-PA-6586,Xerox 222,Office Supplies,Paper,6.48,32.4,310
TEC-AC-4151,Enermax Flash Drive Bluetooth,Technology,Accessories,41.52,290.64,298
TEC-PH-3163,AT&T 17929 Lendline Telephone,Technology,Phones,27.14,108.58,311
OFF-AR-6107,Stanley Canvas Fluorescent,Office Supplies,Art,33.82,169.1,300
FUR-CH-4427,Global Value Mid-Back Manager's Chair Gray,Furniture,Chairs,48.71,194.85,303
OFF-PA-5885,SanDisk Note Cards Multicolor,Office Supplies,Paper,33.96,271.68,310
OFF-FA-5717,Rubber Band Ball,Office Supplies,Fasteners,2.99,5.98,306
OFF-AP-4952,KitchenAid Coffee Grinder Black,Office Supplies,Appliances,62.91,377.46,299
FUR-CH-5371,Novimex Chairmat Black,Furniture,Chairs,53.91,215.64,303
FUR-FU-3050,Advantus Photo Frame Erganomic,Furniture,Furnishings,34.4,344.0,307
OFF-PA-6428,Xerox 188,Office Supplies,Paper,11.34,22.68,310
OFF-ST-3015,Adjustable Depth Letter/Legal Cart,Office Supplies,Storage,181.46,1633.14,312
TEC-AC-5105,Logitech G19 Programmable Gaming Keyboard,Technology,Accessories,123.99,619.95,298
FUR-BO-5742,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Furniture,Bookcases,145.33,436.0,302
TEC-PH-5602,Plantronics Calisto P620-M USB Wireless Speakerphone System,Technology,Phones,195.99,587.97,311
TEC-AC-5211,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Technology,Accessories,15.97,143.73,298
OFF-LA-4662,Hon Legal Exhibit Labels 5000 Label Set,Office Supplies,Labels,11.25,157.5,308
OFF-PA-6437,Xerox 1888,Office Supplies,Paper,55.48,221.92,310
FUR-BO-5521,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,46.51,186.05,302
FUR-FU-3027,Advantus Door Stop Black,Furniture,Furnishings,33.77,135.09,307
OFF-EN-3667,Cameo Mailers Set of 50,Office Supplies,Envelopes,22.9,320.54,305
TEC-MA-5495,Okidata Calculator White,Technology,Machines,43.09,215.48,309
OFF-AP-2888,Acco 6 Outlet Guardian Standard Surge Suppressor,Office Supplies,Appliances,12.09,36.27,299
FUR-FU-4758,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture,Furnishings,46.94,46.94,307
OFF-EN-6327,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,Envelopes,90.48,180.96,305
TEC-PH-4972,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,Technology,Phones,9.72,29.16,311
TEC-AC-5210,Memorex Micro Travel Drive 8 GB,Technology,Accessories,13.0,26.0,298
OFF-FA-5478,OIC Rubber Bands Metal,Office Supplies,Fasteners,17.19,17.19,306
OFF-PA-4514,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Office Supplies,Paper,4.98,14.94,310
OFF-PA-6605,Xerox Computer Printout Paper 8.5 x 11,Office Supplies,Paper,20.32,182.88,310
OFF-PA-6588,Xerox 224,Office Supplies,Paper,6.48,6.48,310
OFF-AR-3545,Boston Pencil Sharpener Water Color,Office Supplies,Art,16.06,144.58,300
OFF-AR-3492,Binney & Smith Pencil Sharpener Easy-Erase,Office Supplies,Art,27.93,139.65,300
FUR-CH-5423,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Furniture,Chairs,112.78,225.57,303
TEC-PH-5252,Motorola Headset Full Size,Technology,Phones,54.02,594.22,311
FUR-FU-3913,DAX Contemporary Wood Frame with Silver Metal Mat Desktop 11 x 14 Size,Furniture,Furnishings,20.24,80.96,307
FUR-FU-3043,Advantus Panel Wall Certificate Holder - 8.5x11,Furniture,Furnishings,12.2,36.6,307
OFF-PA-6565,Xerox 203,Office Supplies,Paper,6.48,32.4,310
OFF-EN-4915,Jiffy Mailers Security-Tint,Office Supplies,Envelopes,39.57,356.13,305
TEC-AC-4152,Enermax Flash Drive Erganomic,Technology,Accessories,39.33,511.29,298
TEC-AC-3398,Belkin Numeric Keypad USB,Technology,Accessories,37.04,333.36,298
TEC-MA-6155,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,Technology,Machines,199.77,998.85,309
OFF-AR-3456,BIC Markers Blue,Office Supplies,Art,17.62,140.96,300
TEC-AC-5129,Logitech Mouse USB,Technology,Accessories,29.49,235.92,298
OFF-BI-6383,Wilson Jones Binding Machine Durable,Office Supplies,Binders,33.64,403.68,301
OFF-ST-4287,Fellowes Staxonsteel Drawer Files,Office Supplies,Storage,193.17,579.51,312
TEC-MA-4278,Fellowes Powershred HS-440 4-Sheet High Security Shredder,Technology,Machines,154.99,464.97,309
FUR-FU-4038,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Furniture,Furnishings,90.98,181.96,307
FUR-FU-4331,Floodlight Indoor Halogen Bulbs 1 Bulb per Pack 60 Watts,Furniture,Furnishings,15.52,77.6,307
OFF-ST-5647,Project Tote Personal File,Office Supplies,Storage,14.03,98.21,312
OFF-BI-5588,Performers Binder/Pad Holder Black,Office Supplies,Binders,28.03,84.09,301
OFF-AR-5646,Prismacolor Color Pencil Set,Office Supplies,Art,19.84,79.36,300
OFF-BI-6373,Wilson Jones Active Use Binders,Office Supplies,Binders,7.28,43.68,301
OFF-PA-6571,Xerox 209,Office Supplies,Paper,6.48,51.84,310
OFF-AR-3537,Boston Markers Blue,Office Supplies,Art,26.37,158.22,300
OFF-LA-3184,Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters on Rolls White 250/Roll,Office Supplies,Labels,4.13,12.39,308
TEC-AC-5882,SanDisk Mouse Programmable,Technology,Accessories,39.81,318.48,298
OFF-BI-4357,GBC Prepunched Paper 19-Hole for Binding Systems 24-lb,Office Supplies,Binders,12.01,48.03,301
TEC-AC-5220,Memorex Numeric Keypad Bluetooth,Technology,Accessories,40.88,367.9,298
OFF-AR-3485,Binney & Smith inkTank Desk Highlighter Chisel Tip Yellow 12/Box,Office Supplies,Art,1.72,3.44,300
OFF-EN-4441,GlobeWeis Interoffice Envelope Set of 50,Office Supplies,Envelopes,47.82,191.28,305
TEC-CO-3692,Canon Imageclass D680 Copier / Fax,Technology,Copiers,419.99,839.99,304
FUR-CH-4420,Global Manager's Adjustable Task Chair Storm,Furniture,Chairs,105.69,845.49,303
FUR-TA-5069,Lesro Training Table Rectangular,Furniture,Tables,141.18,705.88,314
OFF-SU-4993,Kleencut Trimmer Easy Grip,Office Supplies,Supplies,43.05,172.2,313
TEC-AC-5860,SanDisk Flash Drive Bluetooth,Technology,Accessories,39.54,474.48,298
OFF-AR-5319,Newell 34,Office Supplies,Art,19.84,59.52,300
FUR-FU-3084,Aluminum Document Frame,Furniture,Furnishings,9.78,29.33,307
OFF-BI-6389,Wilson Jones data.warehouse D-Ring Binders with DublLock,Office Supplies,Binders,6.58,13.17,301
OFF-ST-4262,Fellowes Folders Industrial,Office Supplies,Storage,17.92,179.2,312
TEC-PH-4997,Konftel 250 Conference phone - Charcoal black,Technology,Phones,227.86,911.42,311
FUR-TA-3767,Chromcraft Rectangular Conference Tables,Furniture,Tables,189.58,1706.18,314
OFF-EN-3670,Cameo Manila Envelope Security-Tint,Office Supplies,Envelopes,29.4,264.6,305
TEC-PH-5240,Mitel 5320 IP Phone VoIP phone,Technology,Phones,151.19,907.15,311
OFF-PA-6608,Xerox Computer Printout Paper Recycled,Office Supplies,Paper,26.25,236.25,310
TEC-PH-5649,Pyle PMP37LED,Technology,Phones,95.99,479.95,311
OFF-BI-4360,GBC ProClick Punch Binding System,Office Supplies,Binders,63.98,447.86,301
OFF-AR-6128,Stanley Sketch Pad Water Color,Office Supplies,Art,47.61,571.32,300
OFF-PA-6601,Xerox Cards & Envelopes Multicolor,Office Supplies,Paper,46.38,324.66,310
TEC-PH-4843,iHome FM Clock Radio with Lightning Dock,Technology,Phones,55.99,111.98,311
FUR-FU-5737,Rubbermaid Photo Frame Durable,Furniture,Furnishings,48.78,536.58,307
OFF-BI-2900,Acco Binding Machine Durable,Office Supplies,Binders,47.33,141.99,301
TEC-AC-5862,SanDisk Flash Drive Programmable,Technology,Accessories,41.04,287.28,298
TEC-AC-4942,KeyTronic KT800P2 - Keyboard - Black,Technology,Accessories,12.02,36.05,298
TEC-AC-3378,Belkin Flash Drive Bluetooth,Technology,Accessories,41.94,251.64,298
FUR-FU-4052,Eldon Expressions Wood and Plastic Desk Accessories Cherry Wood,Furniture,Furnishings,6.98,48.86,307
OFF-AR-5906,Sanford Colorific Colored Pencils 12/Box,Office Supplies,Art,2.88,5.76,300
TEC-MA-6302,Texas Instruments TI-34 Scientific Calculator,Technology,Machines,11.0,32.98,309
OFF-PA-6418,Wirebound Message Books Four 2 3/4 x 5 Forms per Page 200 Sets per Book,Office Supplies,Paper,4.77,9.54,310
FUR-FU-3925,DAX Wood Document Frame.,Furniture,Furnishings,5.49,10.98,307
OFF-ST-4094,Eldon Shelving Blue,Office Supplies,Storage,48.42,290.52,312
OFF-AR-3501,Binney & Smith Sketch Pad Fluorescent,Office Supplies,Art,47.58,142.74,300
OFF-BI-3713,Cardinal 3-Hole Punch Durable,Office Supplies,Binders,30.3,121.2,301
FUR-CH-5386,Novimex High-Tech Fabric Mesh Task Chair,Furniture,Chairs,70.98,70.98,303
OFF-BI-3250,Avery Binder Labels,Office Supplies,Binders,3.89,3.89,301
TEC-MA-6151,StarTech Receipt Printer Durable,Technology,Machines,94.1,752.76,309
FUR-FU-3006,Acrylic Self-Standing Desk Frames,Furniture,Furnishings,2.67,8.01,307
FUR-FU-5154,Longer-Life Soft White Bulbs,Furniture,Furnishings,3.08,9.24,307
FUR-TA-5791,SAFCO PlanMaster Boards 60w x 37-1/2d White Melamine,Furniture,Tables,121.59,486.37,314
TEC-AC-4155,Enermax Keyboard Bluetooth,Technology,Accessories,55.64,222.56,298
FUR-FU-4046,Eldon Executive Woodline II Desk Accessories Mahogany,Furniture,Furnishings,20.1,60.31,307
OFF-AR-3550,BOSTON Ranger #55 Pencil Sharpener Black,Office Supplies,Art,25.99,51.98,300
OFF-PA-5851,SanDisk Computer Printout Paper 8.5 x 11,Office Supplies,Paper,33.93,169.65,310
OFF-PA-6602,Xerox Cards & Envelopes Premium,Office Supplies,Paper,44.97,584.61,310
OFF-LA-3194,Avery 476,Office Supplies,Labels,3.3,9.91,308
TEC-PH-3136,Apple iPhone 5,Technology,Phones,389.9,779.8,311
OFF-ST-5980,Sensible Storage WireTech Storage Systems,Office Supplies,Storage,70.98,496.86,312
FUR-CH-4602,High-Back Leather Manager's Chair,Furniture,Chairs,129.99,389.97,303
FUR-TA-3556,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Furniture,Tables,109.38,218.75,314
OFF-AP-6318,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Office Supplies,Appliances,48.78,195.1,299
OFF-AR-5931,Sanford Sketch Pad Easy-Erase,Office Supplies,Art,45.75,183.0,300
OFF-AP-3563,Breville Blender Black,Office Supplies,Appliances,88.38,883.8,299
FUR-BO-5809,Safco Value Mate Series Steel Bookcases Baked Enamel Finish on Steel Gray,Furniture,Bookcases,60.33,120.67,302
OFF-EN-3088,Ames Business Envelopes Recycled,Office Supplies,Envelopes,17.04,102.24,305
FUR-FU-4515,Hand-Finished Solid Wood Document Frame,Furniture,Furnishings,34.23,68.46,307
FUR-CH-5433,Office Star Bag Chairs Adjustable,Furniture,Chairs,52.14,312.82,303
OFF-FA-2910,Acco Glide Clips,Office Supplies,Fasteners,3.92,19.6,306
OFF-PA-4461,Green Bar Cards & Envelopes 8.5 x 11,Office Supplies,Paper,52.53,105.06,310
OFF-BI-2929,"Acco PRESSTEX Data Binder with Storage Hooks Light Blue 9 1/2"" X 11""",Office Supplies,Binders,4.3,25.82,301
OFF-AP-3558,Bravo II Megaboss 12-Amp Hard Body Upright Replacement Belts 2 Belts per Pack,Office Supplies,Appliances,2.6,2.6,299
OFF-PA-3008,Adams Phone Message Book 200 Message Capacity 8 1/16” x 11”,Office Supplies,Paper,6.88,13.76,310
OFF-EN-4451,GlobeWeis Peel and Seal Recycled,Office Supplies,Envelopes,20.19,100.95,305
TEC-PH-5832,Samsung Office Telephone with Caller ID,Technology,Phones,34.78,382.62,311
OFF-ST-5697,Rogers Folders Wire Frame,Office Supplies,Storage,26.78,133.92,312
TEC-AC-5233,Micropad Numeric Keypads,Technology,Accessories,19.99,59.97,298
TEC-AC-5600,Plantronics Audio 478 Stereo USB Headset,Technology,Accessories,39.99,39.99,298
OFF-EN-5040,Kraft Manila Envelope with clear poly window,Office Supplies,Envelopes,30.03,180.18,305
FUR-FU-6237,Tenex Clock Duo Pack,Furniture,Furnishings,50.31,251.55,307
TEC-PH-3511,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,Technology,Phones,59.99,419.94,311
OFF-SU-2968,Acme Box Cutter Steel,Office Supplies,Supplies,37.2,260.4,313
TEC-AC-5146,Logitech Gaming G510s - Keyboard,Technology,Accessories,67.99,475.94,298
OFF-LA-4539,Harbour Creations Legal Exhibit Labels Alphabetical,Office Supplies,Labels,9.69,87.24,308
FUR-FU-3929,Deflect-O Clock Duo Pack,Furniture,Furnishings,50.37,402.96,307
OFF-SU-4979,Kleencut Letter Opener High Speed,Office Supplies,Supplies,23.81,190.51,313
TEC-AC-4874,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Technology,Accessories,12.0,24.0,298
OFF-PA-4002,Eaton Note Cards 8.5 x 11,Office Supplies,Paper,23.84,333.77,310
FUR-CH-4627,Hon Bag Chairs Black,Furniture,Chairs,42.72,85.44,303
TEC-AC-5235,Microsoft Natural Ergonomic Keyboard 4000,Technology,Accessories,23.99,47.98,298
TEC-AC-6343,Verbatim Slim CD and DVD Storage Cases 50/Pack,Technology,Accessories,11.54,23.08,298
OFF-PA-4474,Green Bar Message Books 8.5 x 11,Office Supplies,Paper,18.62,148.96,310
OFF-PA-3842,Computer Printout Paper with Letter-Trim Fine Perforations,Office Supplies,Paper,47.9,191.6,310
OFF-AR-3614,Bulldog Vacuum Base Pencil Sharpener,Office Supplies,Art,11.99,35.97,300
OFF-AR-6126,Stanley Sketch Pad Easy-Erase,Office Supplies,Art,44.7,357.6,300
OFF-SU-4136,Elite Trimmer High Speed,Office Supplies,Supplies,41.67,250.02,313
OFF-EN-3653,Cameo Buff Policy Envelopes,Office Supplies,Envelopes,62.23,124.46,305
OFF-LA-3270,Avery File Folder Labels,Office Supplies,Labels,2.88,8.64,308
FUR-FU-3028,Advantus Door Stop Duo Pack,Furniture,Furnishings,31.56,157.81,307
OFF-LA-3833,Color-Coded Legal Exhibit Labels,Office Supplies,Labels,4.91,9.82,308
OFF-AR-5921,Sanford Pencil Sharpener Easy-Erase,Office Supplies,Art,27.09,325.08,300
TEC-AC-5187,Maxell LTO Ultrium - 800 GB,Technology,Accessories,27.99,111.96,298
OFF-SU-4316,Fiskars Scissors High Speed,Office Supplies,Supplies,23.16,115.8,313
OFF-SU-2970,Acme Design Stainless Steel Bent Scissors,Office Supplies,Supplies,6.84,13.68,313
TEC-PH-3799,Cisco Office Telephone with Caller ID,Technology,Phones,60.34,543.1,311
FUR-CH-4415,Global Leather and Oak Executive Chair Black,Furniture,Chairs,240.78,963.14,303
FUR-CH-5369,Novimex Bag Chairs Set of Two,Furniture,Chairs,43.39,216.94,303
TEC-AC-5118,Logitech Keyboard USB,Technology,Accessories,38.75,271.26,298
TEC-MA-4998,Konica Calculator Durable,Technology,Machines,46.58,232.88,309
OFF-PA-6619,Xerox Note Cards Premium,Office Supplies,Paper,26.37,237.33,310
OFF-EN-3655,Cameo Business Envelopes Security-Tint,Office Supplies,Envelopes,16.95,101.7,305
OFF-PA-6304,Things To Do Today Spiral Book,Office Supplies,Paper,6.34,25.34,310
OFF-BI-2884,Acco 3-Hole Punch Recycled,Office Supplies,Binders,30.48,213.36,301
OFF-AR-5934,Sanford Uni-Blazer View Highlighters Chisel Tip Yellow,Office Supplies,Art,2.2,6.6,300
OFF-AP-3879,Cuisinart Toaster White,Office Supplies,Appliances,46.44,278.64,299
OFF-AP-4953,KitchenAid Coffee Grinder Red,Office Supplies,Appliances,63.42,126.85,299
OFF-EN-3671,Cameo Manila Envelope Set of 50,Office Supplies,Envelopes,27.0,324.0,305
OFF-AP-4721,Hoover Blender White,Office Supplies,Appliances,58.75,235.01,299
OFF-BI-3740,Cardinal Poly Pocket Divider Pockets for Ring Binders,Office Supplies,Binders,2.69,2.69,301
OFF-AR-5286,Newell 31,Office Supplies,Art,3.3,16.52,300
OFF-BI-6384,Wilson Jones Binding Machine Economy,Office Supplies,Binders,32.64,130.56,301
FUR-BO-3175,Atlantic Metals Mobile 3-Shelf Bookcases Custom Colors,Furniture,Bookcases,260.98,782.94,302
OFF-BI-6396,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,Office Supplies,Binders,34.64,242.48,301
TEC-MA-6143,StarTech Phone Durable,Technology,Machines,74.64,149.28,309
OFF-ST-3361,"Belkin 19"" Vented Equipment Shelf Black",Office Supplies,Storage,41.18,123.55,312
OFF-BI-6371,Wilson Jones 3-Hole Punch Economy,Office Supplies,Binders,27.99,139.95,301
OFF-AP-3862,Cuisinart Coffee Grinder Silver,Office Supplies,Appliances,39.36,236.16,299
OFF-SU-4326,Fiskars Trimmer High Speed,Office Supplies,Supplies,28.2,84.6,313
FUR-FU-6354,Westinghouse Clip-On Gooseneck Lamps,Furniture,Furnishings,8.37,16.74,307
OFF-FA-2948,Accos Push Pins Assorted Sizes,Office Supplies,Fasteners,11.97,107.73,306
OFF-AR-3283,Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters 4/Pack,Office Supplies,Art,8.14,16.28,300
OFF-PA-4463,Green Bar Cards & Envelopes Premium,Office Supplies,Paper,32.26,225.82,310
OFF-SU-6163,Stiletto Box Cutter Steel,Office Supplies,Supplies,31.83,191.0,313
TEC-AC-5119,Logitech M510 Wireless Mouse,Technology,Accessories,31.99,63.98,298
OFF-PA-6593,Xerox 229,Office Supplies,Paper,6.48,38.88,310
OFF-BI-6377,Wilson Jones Binder Covers Recycled,Office Supplies,Binders,11.55,161.7,301
OFF-PA-6423,"Wirebound Service Call Books 5 1/2"" x 4""",Office Supplies,Paper,9.68,29.04,310
OFF-FA-3330,Bagged Rubber Bands,Office Supplies,Fasteners,1.26,7.56,306
OFF-SU-3003,Acme Trimmer Serrated,Office Supplies,Supplies,34.26,342.62,313
TEC-PH-6096,Square Credit Card Reader,Technology,Phones,7.99,7.99,311
OFF-BI-2906,Acco Economy Flexible Poly Round Ring Binder,Office Supplies,Binders,4.18,4.18,301
OFF-LA-3222,Avery 500,Office Supplies,Labels,7.31,14.62,308
